,ID,DATAEN,TYPE,ISSUES,GROUPID,IDEngineTakts,ProdPhase,IDLTA,IDProject,MGMT,REPETITIVE,CLOSING_DATE,Deleted,WorkedTime,IDEnginePL,IDSUBASSEMBLYACTIVITY,EBID.ID,IDISSUE,dataupdate,CAUSES,SOLUTIONS,IDResponsible,DUEDATE,STATUS_P,STATUS_D,STATUS_C,STATUS_A,LONG_TERM_ACTION,IDDevice,ExpirationDate,OriginDept,QT,ChargedDepartment,CauseDeptGeneric,EBIDT.ID,TRISGroup,OrderGroup,IssueOrder,Location,System,Cause,TRType,IssueType,EBIDT.ChargedDepartment,VerificationResponsible,PictureBefore,PictureAfter,Status,StatusNote,InternalNotes,QuantityFactor,TimeFactor,RiskFactor,Component,IssueSubType,DateClosureAgreed,DateClosureConfirmed,IssueSubSubType,ClosedAccepted,ClosurePhotoNeeded,ShipyardCheck,CommentNotCA,QT09,VOR,ImplementationNote,MeasureTaken,CauseDepartment,QTChecked,QTDeviceID,UpdateNumber,ResolutionOrder,ItemLongText,TaskLongText,TaskOwner,TaskOwnerSAP,DATA,PP,RESPONSIBLE,Magnitude,EngineNr,IDEngineProduction,TAKT_Nr,Activity_Nr,EngineType
6751,8662,2019-04-16,M,MANCA IL BILANCIAMENTO DEI PISTONI....COME MAI NON ARRIVANO PIU' DIVISI (LATO A & B)???,3.0,127408.0,,,645.0,0,1,2019-04-30,0,0.0,,,32007,8662,2019-04-30 17:57:24,...C'E' SEMPRE UNO SCARICO DI BARILE...,"CERCARE DI VENIRNE A CAPO...RISOLVERE!!! SCHIRALDI. ARRIVATO ALLE 8.00 , VIA MAIL.

(30/4/2019 Retti: fatta verifica del processo per definire azioni correttive... vedi progetto a lungo termine)",725.0,S,1,1,1,1,0,87.0,,,,Other,Preassembly module (TB/EX/CR/other),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, Farci,,XAAB449242 SPP/PW19901.1.S.FS2-P111 EA Aguascalientes - WFI,2082.0,11,1,W18V50SG
6752,8664,2019-04-16,M,MANCA IL DISEGNO : PAAE044045.,3.0,126937.0,,,650.0,0,0,,0,0.0,,,32769,8664,2019-05-07 08:40:13,"dimenticanza dall'ufficio preposto alle stampe 
presente nel kit corretto",STAMPATO SCHIRALDI.,16.0,C,1,1,1,0,0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, Bressan,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,7,6,W6L46F
6753,8665,2019-04-16,M,ATTIVITA' DA FARE IN HP1 CON IL MONTAGGIO DELLA FLANGIA E L'ALBERINO COMANDO ARIA.,3.0,126937.0,,,,0,0,2019-04-17,0,0.0,,,31563,8665,2019-04-17 08:47:42,ARRIVA IN HP2.,"IL SETTAGGIO DEL BALANCING SYSTEM è GIà STATO SPOSTATO IN CAM0A
",785.0,U,1,1,1,1,0,119.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, Turcato,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,7,6,W6L46F
6754,8666,2019-04-16,S2,MANCA IL PANNELLO ELETTRICO : PAAF848450.,3.0,126944.0,,,,0,0,2019-04-30,0,0.0,,,31921,8666,2019-04-30 08:39:27,FORNITURA IN RITARDO,"Pe rfavore verificare codice : automazioen GSI in ritardo , Morsanutto in verifica ( nota Gambar) In verifica Scanfil in ritardo previsto in DCT indicativo al 26/4 se possibile prima , a breve aggiornamento da Morsanutto : primo pz previsto 19/4 saldo 28/4 Agg 19/4 primo pz 19/4 saldo 26/4 primo kit entrato attesa saldo 26/4 Agg 19/4 primo pz 19/4 saldo 26/4 primo kit entrato attesa saldo 26/4 Kit primo motore in casa saldo al 26/4 ARRIVATO 29-04 ",67.0,U,1,1,1,1,0,12.0,,,,,Acquisti / Purchasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, Gambar,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,8,4,W6L46F
6755,8668,2019-04-16,S2,"MANCA L'AUTOMAZIONE:
PAAF879672 e PAAF848650",3.0,126954.0,,,,0,0,2019-04-30,0,0.0,,,31922,8668,2019-04-30 08:39:44,Fornitura in  ritardo,"In verifica Scanfil in ritardo previsto in DCT indicativo al 26/4 se possibile prima , a breve aggiornamento da Morsanutto: Agg 19/4 primo pz 19/4 saldo 26/4 primo kit entrato attesa saldo 26/4 KIT Primo motore consegnato , saldo 26/4 
arrivato 29/4",770.0,U,1,1,1,1,0,12.0,,,,,Acquisti / Purchasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, Gambar,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,10,1,W6L46F
6756,8669,2019-04-16,L2,SONO ARRIVATI GLI SPESSORI SBAGLIATI MA CON IL CODICE GIUSTO PAAR028690 ,3.0,126956.0,,,,0,1,2019-04-17,0,0.0,,,31576,8669,2019-04-17 09:00:53,SBAGLIO MAGAZZINO in fase di preparazione del kit,E' ANDATO IL SIG. MILLO PER LA SOSTITUZIONE.,703.0,U,1,1,1,1,0,116.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP,Molinaro Mauro (PSM),,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,10,4,W6L46F
6757,8693,2019-04-16,L2,VITI PAAC000215 ARRIVATE SBAGLIATE MA COL CODICE GIUSTO,3.0,126956.0,,,,0,1,2019-04-17,0,600.0,,,31577,8693,2019-04-17 09:01:43,SBAGLIO ATM in fase di creazione del kit,Millo si è recato in ATM per la sostituzione delle viti,703.0,U,1,1,1,1,0,116.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP,Molinaro Mauro (PSM),,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,10,4,W6L46F
6758,8694,2019-04-16,R2,LE PORTE PAAE035409 E PAAE091758 NON SONO MODIFICATE PER POTER MONTARE LO SCHALLLER.,3.0,126956.0,,,,0,1,,0,0.0,,,31995,8694,2019-04-30 13:27:25,disegni non ancora modificati e di conseguenza materiale in distinta errato,"DA FARLE MODIFICARE. AVVISATO IL COLLAUDO SIG. COCIANI. Riaperta notifica 3117397.
In attesa del rientro delle porte modificate 30-04 PORTE ARRIVATE E MONTATE.
",781.0,U,1,1,1,0,0,110.0,,,,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, Tiberio,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,10,4,W6L46F
6759,8695,2019-04-16,L2,NON SI RIESCE A MONTARE IL TUBO PAAF777063 (DRAIN PIPE).,3.0,126956.0,,,,0,0,2019-04-17,0,0.0,,,31553,8695,2019-04-17 08:05:01,,AVVISATO IL COLLAUDO SIG. COCIANI...SBAGLIO NOSTRO RISOLTO.,,U,1,1,1,1,0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, ,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,10,4,W6L46F
6760,8696,2019-04-16,S4,no si possono ancora montare visto che sono in riparazione,3.0,127480.0,,,,0,0,2019-04-19,0,0.0,,,31785,8696,2019-04-19 09:11:10,ARRIVATO NON CONFORME DAL FORNITORE,"RICHIEDERE TEMPISTICHE A SORRENTINO
ARRIVATE 18/4",15.0,U,1,1,1,1,0,29.0,,,,,Fornitore materiale / supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,AA, Cipolat,,15.MA0307857 SP/02644.1.S.FS1-P112 FINCANTIERI 6289,2083.0,8,1,W8L46F
6761,8699,2019-04-16,L3,LE PLATE 006180346 NON SI TROVANO A BULK.,3.0,126956.0,,,,0,0,2019-04-17,0,0.0,,,31593,8699,2019-04-17 09:35:43,SONO STATE RITIRATE ?,SCRITTO MAIL AL SIG. SCHILLACI PER CHIARIMENTI 16-04 SCHIRALDI.,,D,1,1,1,1,0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, ,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,10,4,W6L46F
6762,8700,2019-04-16,M,"MANCANO,PER IL PT700 : PAAC300948 E PAAR028040.",3.0,126943.0,,,,0,0,2019-04-17,0,0.0,,,31994,8700,2019-04-30 13:26:47,ARRIVANO DA UN'ALTRA PARTE.,"FARLE ARRIVARE IN HP.
MATERIALE SPOSTATO DI SETTAGGIO, ARRIVERÀ CON LA PROSSIMA COMMESSA
Per  questo motore eseguito prelievo nel frattmepo, ricordarsi si recuperare il materiale per i prossimi",55.0,U,1,1,1,0,0,110.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,HP, Magris,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,8,3,W6L46F
6763,8701,2019-04-16,A3,Chiamata Andon: TEAM LEADER FERMO* TROVATO PROTEZIONE BOA CAVIELETTRICI CIL1 DEFORMATO,3.0,127432.0,AA,,,0,0,2019-04-19,0,0.0,375.0,,31786,8701,2019-04-19 09:12:30,"SFORZATO, DANEGGIATOCOME SUL  PRIMO MOTORE","AVVISATO MAGRIS
SISTEMATO DA PARTE DEGLI    ELETTRICISTI
DA INDAGARE LAMOTIVAZIONE(SCKIR-CAMBRU)",55.0,U,1,1,1,1,0,29.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,AA, Magris,,15.MA0307857 SP/02644.1.S.FS1-P112 FINCANTIERI 6289,2083.0,1,1,W8L46F
6764,8704,2019-04-16,L1,Chiamata Andon: TEAM LEADER BARBATO.D*. NON SI TROVANO I RIVETTI PART 10  004820024 COMP-DAAF433489,3.0,124266.0,AA,,,0,0,,0,0.0,374.0,,31602,8704,2019-04-17 12:09:04,"le isolazioni vengono comprate come unico assieme dal fornitore, quindi proababile dimenticanza del fornitore","TROVATO SCORTE VECCHIE  COMPERARE UNA RIVETTATRICE A ARIA
Avvisato Del Din",721.0,U,1,0,0,0,0,12.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2019,AA, Del Din,,15.MA0307856 SP/02644.1.S.FS1-P111 FINCANTIERI 6289,2027.0,24,1,W8L46F
6765,8705,2019-04-17,L2,LE CAMME NON SONO STATE CONSEGNATE SULLE SELLE SPECIFICHE :.PAAF686048.,3.0,128221.0,,,,0,1,2019-04-29,0,0.0,,,31841,8705,2019-04-29 08:39:18,"NON E' STATO FATTO IL CAMBIO IN LOGISTICA SULLE SELLE SPECIFICHE, FORSE IL QUANTITATIVO DI SELLE NON E' ADEGUATO ALLE CAMME PREPARATE IN ANTICIPO X CIRCA 4 MOTORI O FORSE PIU'. ","LO FANNO GLI OPERATORI IN LINEA ,CON PERDITA DI TEMPO E ROTTURE DI TAVOLE PER POTER PRELEVARE LE CAMME DALLE SELLE DI TRASPORTO. SCHIRALDI.",703.0,U,1,1,1,1,0,12.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP,Molinaro Mauro (PSM),,XAAB449246 SPP/PW19901.1.S.FS2-P112 EA Aguascalientes - WFI,2092.0,4,Q-T,W18V50SG
6766,8706,2019-04-17,R1,L'OPERATORE 46132 ESCE ALLE 13.30,3.0,128909.0,,,,0,0,2019-04-17,0,0.0,,,31560,8706,2019-04-17 08:43:16,,,4.0,D,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP, TEAM LEADER,,XAAB449248 SPP/PW19901.1.S.FS2-P113 EA Aguascalientes - WFI,2101.0,1,Q-T,W18V50SG
6767,8707,2019-04-17,S4,"MANCANO 2 BILANCIERI PAAE141696



",3.0,126522.0,,,,0,0,2019-04-19,0,0.0,,,31799,8707,2019-04-19 10:52:16,MATERIAE IN STOCK BLOCCATO CAUSA RONDELLE NON CONFORMI,"richiesto controllo a magazzino Petronio ( 64pz stk blk in costante rriparazioen Sorrentino , nota Gambar ) 
ARRIVATI  18/4",7.0,U,1,1,1,1,0,116.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, COLLAUDO,,15.MA0307858 SP/02644.1.S.FS1-P121 FINCANTIERI 6289,2064.0,20,5,W12V46F
6768,8708,2019-04-17,R2,mancano forature e maschiature per la staffa del tubo olio,3.0,124170.0,,,,0,0,2019-04-17,0,3600.0,,,31684,8708,2019-04-17 16:36:57,Mancanza delle forature nel disegno di lavorazione dell'incastellatura,"fatto maschiature e forature
Caricate ore (di HP e MA) su notifica",785.0,U,1,1,1,1,0,119.0,,,,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, Turcato,,15.MA0307856 SP/02644.1.S.FS1-P111 FINCANTIERI 6289,2027.0,5,1,W8L46F
6769,8709,2019-04-17,R2,mancano forature e maschiature per la staffa del tubo olio,3.0,127458.0,,,,0,0,2019-04-17,0,3600.0,,,31683,8709,2019-04-17 16:36:28,Mancanza delle forature nel disegno di lavorazione dell'incastellatura,"fatto forature e maschiature
caricate ore (di HP e MA) su notifica
",785.0,U,1,1,1,1,0,119.0,,,,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, Turcato,,15.MA0307857 SP/02644.1.S.FS1-P112 FINCANTIERI 6289,2083.0,5,1,W8L46F
6770,8710,2019-04-17,R1,MOTORE FERMO IN PRIMO TURNO.,3.0,126962.0,,,,0,0,2019-04-17,0,0.0,,,31562,8710,2019-04-17 08:46:30,MANCANZA DI PARTICOLARI DA MONTARE.,,,D,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP, ,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,12,1,W6L46F
6771,8711,2019-04-17,L4,"MANCA IL PROTECTING BOX + KIT COMPLETO, TUBI CALATA ARIA ETC.",3.0,126962.0,,,,0,0,2019-04-18,0,0.0,,,31697,8711,2019-04-18 08:38:53,,prelevato materiale HP20 17/4,15.0,U,1,1,1,1,0,12.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP, Cipolat,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,12,1,W6L46F
6772,8712,2019-04-17,R1,I GUIDE BLOCK SONO DISPONIBILI.,3.0,126975.0,,,,0,0,2019-04-17,0,0.0,,,31592,8712,2019-04-17 09:35:12,,LAVORO DA ORGANIZZARE PER TEMPO.,4.0,G,1,1,1,1,0,19.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP, TEAM LEADER,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,14,T,W6L46F
6773,8714,2019-04-17,M,L'ALBERO MOTORE PRESENTA SEGNI RADIALI SUL PRIMO PERNO DI BANCO.,3.0,128910.0,,,,0,0,2019-04-17,0,0.0,,,31610,8714,2019-04-17 13:29:54,Errore operatore,"AVVISATO IL COLLAUDO SIG. MAHNICH , STANNO VERIFICANDO E RISOLVENDO.
risolto in tempo reale - ",781.0,,1,1,1,1,0,110.0,,,,Assembly,Ditta QUAIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP, Tiberio,,XAAB449248 SPP/PW19901.1.S.FS2-P113 EA Aguascalientes - WFI,2101.0,1,T,W18V50SG
6774,8718,2019-04-17,R1,ATTREZZO CAMME STORTO PAAR074116.,3.0,129439.0,,,,0,0,,0,0.0,,,32747,8718,2019-05-06 16:13:39,TROVATO COSI',"SE E' POSSIBILE , FARLO RADDRIZZARE.",721.0,U,1,0,0,0,0,110.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP, Del Din,,XAAB196721 SP/03849.1.S.FS1-P112 GSI 18121009,2097.0,7,3,W6L46F
6775,8719,2019-04-17,R2,LA MACCHINA DELLO SCHALLER PRESENTA UN FORO LATERALE DA 3/4 DOVE NON SI MONTA IL TAPPO.,3.0,126956.0,,,,0,0,2019-04-30,0,0.0,,,31946,8719,2019-04-30 09:36:56,NON E' SEGNATO SUL DISEGNO PAAF905316.,"AVVISATO IL COLLAUDO SIG. DESTRADI
in attesa di verifica da parte del collaudo e apertura V2 per modifica del disegno MONTATO SCHIRALDI 29-04.",781.0,U,1,1,1,1,0,18.0,,,,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP, Tiberio,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,10,4,W6L46F
6776,8721,2019-04-17,R1,messo motore in postazione ore 9:30,3.0,129310.0,,,,0,0,2019-04-18,0,0.0,,,31700,8721,2019-04-18 08:40:59,"gru disponibili, come concordato alle 8.30",,707.0,G,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, TEAM LEADER,,XAAB449217 SPP/PW19902.1.S.FS2-P121 Energia Del Pacifico - WFI,2105.0,1,7,W18V50SG
6777,8722,2019-04-17,A3,rovinato tubo paae150516 olio l.o.v,3.0,129303.0,,,,0,0,2019-04-18,0,0.0,,,31701,8722,2019-04-18 08:42:03,danneggiamento durante la fase di omntaggio da parte del personale WIT,sostituito tramite notifica,781.0,U,1,1,1,1,0,12.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, Tiberio,,XAAB449217 SPP/PW19902.1.S.FS2-P121 Energia Del Pacifico - WFI,2105.0,1,1,W18V50SG
6778,8725,2019-04-17,T,DA FAR COSTRUIRE UN'ATTREZZO PER AVVITARE I DADI M90,3.0,128916.0,,,,0,0,,0,0.0,,,31797,8725,2019-04-19 09:35:08,SONO DURI PER AVVITARE PERCHE' LE COLONNE HANNO IL PROTETTIVO CONE I DADI.,,894.0,C,1,0,0,0,0,22.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,HP,Riosa Massimo,,XAAB449248 SPP/PW19901.1.S.FS2-P113 EA Aguascalientes - WFI,2101.0,1,12,W18V50SG
6779,8727,2019-04-17,L1,SU COLONNE PER ATTREZZO DI SOLLEVAMENTO MANCANO I 4 DADI   FERMO*,3.0,124278.0,,,,0,0,,0,0.0,,,31676,8727,2019-04-17 16:24:19,SCONOSCIUTA,PRESI DAL 6-CIL,,,0,0,0,0,0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, ,,15.MA0307856 SP/02644.1.S.FS1-P111 FINCANTIERI 6289,2027.0,26,2,W8L46F
6780,8728,2019-04-17,R2,Chiamata Andon: TEAM LEADER FURLAN* CI TROVIAMO A MODIFICARE LE COPERURE CALATA NAFTA  COME SU P-111  AA3,3.0,127434.0,AA,,,0,0,2019-04-30,0,10800.0,375.0,,31925,8728,2019-04-30 08:45:56,INTERFERENZE FORATURE E DIMENSIONI,CHIAMATO VEZZANI CI FORNIRA LA V.2    VERIFICARE CON TURCATO LE ORE PERSE  ADESSO ANCORA PRESTO    V-2  6029925,785.0,U,1,1,1,1,0,119.0,,,,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, Turcato,,15.MA0307857 SP/02644.1.S.FS1-P112 FINCANTIERI 6289,2083.0,1,3,W8L46F
6781,8730,2019-04-17,A3,Chiamata Andon: TEAM LEADER FERMO* AL MONTAGGIO DELLA TURBO AVUTO CONTATTO CON ISOLAZIONI PARTE BASSA COLLETTORE ARIA CON PAIOLATO SUBINDO LEGGERA DEFORMAZIONE --- Punto non chiaro... chiuso d'ufficio!,3.0,127486.0,AA,,,0,0,2019-04-29,0,0.0,375.0,,31896,8730,2019-04-29 15:51:08,----,"AVVISATO DELDIN    PER FAR INTERVENIRE BREG
COPERTURA   DA    SMONTARE  E  MANDARE   FUORI   PER   LA   RIPARAZIONE  ",781.0,U,1,1,1,1,0,103.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2019,AA, Tiberio,,15.MA0307857 SP/02644.1.S.FS1-P112 FINCANTIERI 6289,2083.0,"9
",T,W8L46F
6782,8731,2019-04-18,M,IL DISEGNO PIASTRA COVER E PARAOLIO,3.0,129405.0,,,650.0,0,0,2019-04-19,0,0.0,,,32843,8731,2019-05-08 12:47:59,è un sottodisegno e non viene stampato automaticamente,"ITEM 21 DISEGNO PAAR052549 (PER IL MOTORE SPECIFICO)
CASO DI SOTTODISEGNO.",785.0,U,1,1,1,1,0,119.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,HP, Turcato,,XAAB196721 SP/03849.1.S.FS1-P112 GSI 18121009,2097.0,2,6,W6L46F
6783,8733,2019-04-18,R1,IL MOTORE E' STATO ABBASSATO TROPPO E I BIRILLI SONO STATI LASCIATI IN MEZZO ALLA POSTAZIONE.,3.0,128922.0,,,,0,0,2019-04-19,0,1800.0,,,31773,8733,2019-04-19 08:48:28,USATO GLI SPESSORI DA 150MM IN LUOGO DEI 300MM. errore da parte  degli operatori WIT,SOLLEVATO IL MOTORE E SOSTITUITO GLI SPESSORI. I BIRILLI VANNO SISTEMATI SOTTO LA SCAFFALATURA. SCHIRALDI.,4.0,U,1,1,1,1,0,12.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,HP, TEAM LEADER,,XAAB449248 SPP/PW19901.1.S.FS2-P113 EA Aguascalientes - WFI,2101.0,2,5,W18V50SG
6784,8734,2019-04-18,R1,L'OPERATORE 47929 SARA' ASSENTE DALLA LINEA DALLE 8.00 ALLE 12.00,3.0,126962.0,,,,0,0,2019-04-18,0,0.0,,,31696,8734,2019-04-18 08:38:16,PARTECIPA AL CORSO DI CARROPONTE.,,,D,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,HP, ,,XAAB196715 SP/03849.1.S.FS1-P111 GSI 18121009,2074.0,12,1,W6L46F
6785,8735,2019-04-18,L2,MANCA L'END COVER 0016C021700.,3.0,128245.0,,,,0,0,2019-05-06,0,0.0,,,32607,8735,2019-05-06 08:34:01,"errore di consegna da parte della logistica, posiszionato in Hp4 al posto che HP3","DA CONTROLLARE A MAGAZZINO SE AVANZA  UN PEZZO (COSLEVAZ) CONTROLLATO A MAG, ATM. QUANTITA GIUSTE A SISTEMA. TROVATO IN HP4 PERCHE' NON C'E' POSTO INHP3. 29-04 SCHIRALDI.
Avvisare gli operatori della logististica di porre il materiale nelle postazioni corrette in fase di consegna. probabilmente il pallet è stato spostato da personale di officina (Saba)....PER 4 MOTORI??? SCHIRALDI",15.0,U,1,1,1,1,0,12.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,HP, Cipolat,,XAAB449246 SPP/PW19901.1.S.FS2-P112 EA Aguascalientes - WFI,2092.0,9,1,W18V50SG
6786,8738,2019-04-18,TR,perdita acqua da disareattore lato b,6.0,129638.0,TR,,,0,1,2019-04-18,0,60.0,384.0,,31732,8738,2019-04-18 11:45:11,viti nin adeguatamente serrate,stringere le viti m20,,,1,1,1,1,0,159.0,,TR,,Assembly,,2022.0,384.0,2.0,1.0,FREE END SIDE - UPPER,COOLING WATER SYSTEM,Incorrect tightening,Leakage,2,,,,,,,,1,2.0,2.0,PIPE/CONNECTION,0.0,,,,,,,,,,,,MAIN ASSEMBLY / AA,0.0,,,,,,,,18/04/2019,TR, ,4.0,XAAB449203 SPP/PW19902.1.S.FS2-P117 Energia Del Pacifico - WFI,2109.0,2,17,W18V50SG
6787,8742,2019-04-18,C1,"Chiamata Andon: TEAM LEADER BARBATO ALESSIO:
IMPOSSIBILITATO A  BLOCCARE LARUOTA CAUSA ROTTURA DELLA POMPA",3.0,127529.0,AA,,,0,0,2019-04-19,0,0.0,375.0,,31780,8742,2019-04-19 09:08:49,,,,D,1,1,1,1,0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,AA, ,,15.MA0307857 SP/02644.1.S.FS1-P112 FINCANTIERI 6289,2083.0,19,1,W8L46F
6788,8743,2019-04-18,L3,SIAMO SPROVVISTI DI VITI PAAC000481 24X110. SIA IN  TUTTE LE POSTAZIONI,3.0,129340.0,,,,0,0,2019-04-30,0,1800.0,,,31924,8743,2019-04-30 08:42:45,KANBAN A ZERO ,"CHIAMARE WURTH PER RIPRISTINO , RECUPERATE IN HP3-4 - 
Aggiornamento del 29 Aprile: materiale a gestione KANBAN, avvisato il personale addetto per il rifornimento in tutte le postazioni - Schillaci  29.04.2019",773.0,U,1,1,1,1,0,12.0,,,,,Ditta PSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,AA, Schillaci,,XAAB449217 SPP/PW19902.1.S.FS2-P121 Energia Del Pacifico - WFI,2105.0,9,1,W18V50SG
6789,8744,2019-04-18,R1,L'OPERATORE 46132 LSCIA LA LINEA HP ALLE 12.15,3.0,128927.0,,,,0,0,2019-04-19,0,0.0,,,31772,8744,2019-04-19 08:47:46,L'OPERATORE VA IN SOSTITUZIONE DEL TEAM LEADER CAMBRUZZZI IN M.A.,AL SUO POSTO E' STATO IMPIEGATO L'OPERATORE 46566.,4.0,D,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,HP, TEAM LEADER,,XAAB449248 SPP/PW19901.1.S.FS2-P113 EA Aguascalientes - WFI,2101.0,3,Q-T,W18V50SG
6790,8745,2019-04-18,L3,MANCANO I SEALING RING M33 STEEL PAAC000868.,3.0,125071.0,,,,0,0,2019-05-08,0,0.0,,,32873,8745,2019-05-08 17:15:40,,"DA FAR IMPLEMENTARE IN HP.
Eseguita richiesta di implementazione in linea",82.0,,1,1,1,1,0,119.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2019,HP, Turcato,,15.MA0307859 SP/02644.1.S.FS1-P122 FINCANTIERI 6289,2041.0,16,1,W12V46F
